id,title,type,release_year,runtime,genres,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm366025,Blanche Gardin: I Talk to Myself,MOVIE,2017,88,"comedy, european",FR,7.9,136.0,4.527,7.8
tm428597,Being Napoleon,MOVIE,2018,88,documentation,US,5.5,125.0,2.028,6.0
tm352033,The Milk System,MOVIE,2018,90,"documentation, european","DE, IT",7.0,532.0,1.613,6.6
tm323602,The Price of Success,MOVIE,2017,92,"drama, comedy, european",FR,5.7,367.0,4.427,5.9
tm416121,Kuntilanak,MOVIE,2018,105,"horror, comedy, family",ID,4.6,672.0,5.319,6.2
tm430281,Dhh,MOVIE,2018,126,"drama, family",IN,7.8,346.0,1.533,9.0
ts80692,REA(L)OVE,SHOW,2018,42,reality,JP,6.5,220.0,1.091,6.2
tm371622,Malena Pichot: Estupidez compleja,MOVIE,2018,50,comedy,AR,5.7,361.0,2.657,5.3
tm428483,The Girl Allergic to Wi-Fi,MOVIE,2018,104,"comedy, romance",PH,6.2,308.0,3.016,6.9
tm456983,Mauli,MOVIE,2018,134,"action, drama",IN,5.5,365.0,1.025,5.0
ts82323,On Children,SHOW,2018,98,"drama, family, scifi",TW,7.2,388.0,2.087,7.8
tm410298,Samouni Road,MOVIE,2018,129,"animation, documentation, european","IT, FR",6.7,180.0,1.4,7.2
tm464947,Chief Daddy,MOVIE,2018,98,"drama, comedy",NG,4.7,283.0,2.724,5.6
tm319310,CIA: Comrade In America,MOVIE,2017,134,"action, romance, drama",IN,6.4,3088.0,2.548,6.0
ts85660,The Sound of Your Heart: Reboot,SHOW,2018,34,comedy,KR,5.9,136.0,3.961,6.4
tm424898,Bayonet,MOVIE,2018,101,drama,"MX, FI",5.7,554.0,3.733,6.0
tm351201,In the Family,MOVIE,2017,124,comedy,TR,7.7,23542.0,6.241,6.784
tm429377,Bert Kreischer: Secret Time,MOVIE,2018,57,"comedy, documentation",US,7.3,2330.0,2.786,7.3
tm299771,Gad Gone Wild,MOVIE,2017,57,"comedy, european",FR,6.9,408.0,5.985,6.8
tm324806,Counterpunch,MOVIE,2017,91,"documentation, sport",US,6.7,918.0,11.366,6.7
tm436171,El Potro: lo mejor del amor,MOVIE,2018,122,"drama, music",AR,5.2,723.0,3.6,4.8
tm431928,Rajma Chawal,MOVIE,2018,129,"drama, comedy, family",IN,5.7,1853.0,3.305,6.5
ts82705,Cupcake & Dino - General Services,SHOW,2018,18,"animation, comedy, action, family","CA, BR",7.5,694.0,4.925,8.8
tm363088,Russell Howard: Recalibrate,MOVIE,2017,69,comedy,GB,7.4,1621.0,3.065,7.9
tm375091,Marlon Wayans: Woke-ish,MOVIE,2018,68,"comedy, documentation",US,6.5,1407.0,5.519,6.3
tm324204,Monster Island,MOVIE,2017,80,"comedy, animation, action, family, fantasy","IN, MX",4.7,739.0,9.182,5.6
ts84200,Best.Worst.Weekend.Ever.,SHOW,2018,24,"comedy, family",US,6.3,301.0,3.665,8.0
tm370430,Liberated: The New Sexual Revolution,MOVIE,2017,84,documentation,"US, MX",6.0,1502.0,4.198,6.6
tm443034,Your Son,MOVIE,2018,103,"drama, crime, thriller, action, european",ES,6.1,4796.0,10.487,5.7
tm348281,Kingdom of Us,MOVIE,2017,109,"documentation, drama",GB,6.9,904.0,2.832,7.2
ts85618,Prince of Peoria,SHOW,2018,26,"comedy, family",US,5.7,481.0,9.166,7.0
tm445153,Njan Prakashan,MOVIE,2018,125,"comedy, drama",IN,7.6,4405.0,2.145,6.8
tm407730,Target,MOVIE,2018,93,"horror, comedy, thriller",ID,4.0,509.0,1.938,4.1
tm320249,Maria Bamford: Old Baby,MOVIE,2017,64,"comedy, documentation",US,6.1,945.0,2.146,5.3
tm374226,Gad Elmaleh: American Dream,MOVIE,2018,57,comedy,US,7.2,1047.0,5.923,6.8
tm319477,Rodney King,MOVIE,2017,52,"drama, crime, documentation, comedy, history",US,5.8,606.0,3.055,5.2
ts84179,Made in Mexico,SHOW,2018,50,reality,US,3.9,759.0,3.541,7.5
tm245383,Te Ata,MOVIE,2017,105,"drama, history",US,7.4,736.0,4.665,7.3
tm350971,The Last Hour,MOVIE,2017,118,"crime, drama, history, thriller",PE,6.3,522.0,3.163,6.8
tm443283,Loudon Wainwright III: Surviving Twin,MOVIE,2018,91,"music, documentation",US,7.1,95.0,1.294,8.0
tm279017,"Michael Bolton's Big, Sexy Valentine's Day Special",MOVIE,2017,54,"comedy, music, romance",US,6.8,2126.0,4.616,6.4
tm349656,A Sort of Family,MOVIE,2017,95,"thriller, crime, drama, european","BR, DK, FR, DE, PL, AR",6.3,701.0,3.64,6.4
tm353875,All the Reasons to Forget,MOVIE,2017,90,"romance, comedy, drama",BR,6.2,526.0,3.5,7.3
tm315865,Laerte-se,MOVIE,2017,100,documentation,BR,7.0,694.0,3.27,7.2
tm369433,Awe!,MOVIE,2018,115,"romance, drama, fantasy, horror, scifi, thriller",IN,7.7,5054.0,1.739,7.0
tm437159,ReMastered: Who Shot the Sheriff,MOVIE,2018,57,"documentation, crime, history, music",US,6.9,1430.0,2.782,6.9
tm459527,Good Game: The Beginning,MOVIE,2018,104,"comedy, drama, sport",TR,4.4,1841.0,2.629,2.4
tm444564,Tattoo of Revenge,MOVIE,2018,150,"comedy, romance, thriller",MX,4.9,117.0,2.844,5.0
tm446574,Love Jacked,MOVIE,2018,100,"comedy, romance","ZA, US, CA",5.8,2215.0,6.833,6.1
tm430090,The Last Runaway,MOVIE,2018,107,"crime, drama, action",PY,5.9,727.0,19.794,7.1
tm351181,Turkish Dance School,MOVIE,2017,106,"comedy, drama",TR,5.6,2202.0,4.629,5.5
tm431081,Lionheart,MOVIE,2018,95,"drama, comedy",NG,5.6,1458.0,2.971,6.0
tm446987,Russell Brand: Re:Birth,MOVIE,2018,63,comedy,GB,6.5,1221.0,1.242,6.6
tm375547,El club de los buenos infieles,MOVIE,2018,90,"comedy, european",ES,5.5,664.0,3.669,5.1
tm348175,Jeff Dunham: Relative Disaster,MOVIE,2017,70,comedy,IE,6.4,1274.0,3.065,6.7
tm351720,The Most Assassinated Woman in the World,MOVIE,2018,102,"thriller, drama, european","US, BE, GB",5.3,1092.0,4.162,5.2
tm492277,Semesta,MOVIE,2018,88,documentation,ID,7.3,111.0,1.759,8.0
tm461349,Stars in the Sky: A Hunting Story,MOVIE,2018,69,documentation,US,7.2,343.0,1.837,5.5
tm425748,Cook Off,MOVIE,2017,116,"romance, comedy",ZW,6.0,354.0,1.537,6.1
tm411257,Kevin James: Never Don't Give Up,MOVIE,2018,62,comedy,US,6.2,1468.0,3.783,6.3
tm403197,Heaven Without People,MOVIE,2017,91,drama,LB,7.6,1253.0,1.401,7.0
tm368729,My Birthday Song,MOVIE,2018,95,thriller,IN,5.6,282.0,0.712,5.5
tm138667,Taramani,MOVIE,2017,150,"drama, romance",IN,7.5,1639.0,2.616,6.6
tm314272,Love.com,MOVIE,2017,92,"romance, comedy",BR,5.8,757.0,5.452,6.8
tm436266,Born Racer,MOVIE,2018,88,"action, drama, documentation",NZ,6.1,262.0,1.917,7.7
tm432313,Manu,MOVIE,2018,182,"thriller, romance",IN,7.6,1081.0,1.4,7.0
tm433215,Exes Baggage,MOVIE,2018,104,"drama, romance",PH,6.4,269.0,2.271,8.2
tm408781,Teefa in Trouble,MOVIE,2018,155,"drama, comedy, action, crime, romance",PK,7.0,3659.0,3.176,7.6
tm429186,Up Among the Stars,MOVIE,2018,86,"drama, european",ES,6.2,498.0,4.367,5.6
tm459024,Food on the Go,MOVIE,2017,66,"documentation, european","IT, AR",6.3,215.0,1.568,6.0
tm411288,Nigerian Prince,MOVIE,2018,104,"thriller, drama, crime","NG, US",5.7,397.0,2.91,5.4
ts85515,Bangkok Love Stories 2: Innocence,SHOW,2018,44,"drama, romance",TH,6.6,202.0,3.473,8.2
ts82500,Treehouse Detectives,SHOW,2018,24,animation,,7.6,92.0,1.382,8.5
tm481188,Isoken,MOVIE,2017,100,"romance, comedy, drama",NG,6.4,322.0,2.263,4.7
ts83820,The Judgement,SHOW,2018,48,"drama, crime",TH,7.1,97.0,1.429,7.7
tm313472,The Lost Brother,MOVIE,2017,112,"thriller, crime, drama, european",AR,6.5,1710.0,4.703,6.9
tm430057,Weapon of Choice,MOVIE,2018,90,"documentation, european","AT, IQ, US",4.8,162.0,1.283,5.2
tm316744,Lucas Brothers: On Drugs,MOVIE,2017,49,comedy,US,5.7,837.0,2.445,5.2
tm361312,A StoryBots Christmas,MOVIE,2017,25,"animation, comedy, family, fantasy",US,5.8,160.0,3.828,6.2
ts84372,YG Future Strategy Office,SHOW,2018,26,comedy,KR,6.7,209.0,2.519,7.1
tm407349,The Birth Reborn 2,MOVIE,2018,91,documentation,BR,6.6,5.0,1.4,5.8
tm327951,The Doll 2,MOVIE,2017,116,"horror, thriller",ID,5.1,550.0,5.769,5.6
tm447261,Free Rein: The Twelve Neighs of Christmas,MOVIE,2018,58,"drama, comedy, family",US,6.6,5637.0,10.23,6.9
tm321149,Fishtronaut: The Movie,MOVIE,2018,88,"animation, action, family",BR,7.5,73.0,6.934,8.0
tm684591,Freej Al Taibeen,MOVIE,2018,100,"comedy, sport",AE,5.8,9.0,0.644,2.0
tm197806,For Here or to Go?,MOVIE,2017,105,"comedy, drama",US,6.7,628.0,1.398,7.0
tm404449,Ayotzinapa: The Turtle's Pace,MOVIE,2018,80,documentation,MX,7.4,206.0,1.302,6.6
tm352865,Rodney Carrington: Here Comes the Truth,MOVIE,2017,66,"comedy, documentation",XX,4.5,164.0,1.615,5.1
tm412515,Coffee for All,MOVIE,2017,69,"documentation, european","AR, IT",5.6,398.0,1.902,5.8
tm415938,No One Will Ever Know,MOVIE,2018,102,drama,MX,6.2,135.0,1.751,5.7
tm344562,Listen,MOVIE,2017,109,"drama, romance",LB,6.6,230.0,0.6,8.0
tm317274,Can't Help Falling in Love,MOVIE,2017,119,"romance, comedy, drama",PH,6.9,902.0,2.812,7.6
tm348845,Marc Maron: Too Real,MOVIE,2017,70,comedy,US,7.2,1943.0,2.996,6.8
tm361588,Mission Kathmandu: The Adventures of Nelly & Simon,MOVIE,2017,84,"animation, comedy",CA,5.1,456.0,6.488,5.6
tm434676,Joe Rogan: Strange Times,MOVIE,2018,63,comedy,US,7.3,4357.0,2.777,7.1
tm346867,Lynne Koplitz: Hormonal Beast,MOVIE,2017,51,comedy,US,6.3,431.0,2.105,5.6
ts84341,What She Put on the Table,SHOW,2017,85,drama,TW,7.3,30.0,2.319,1.0
tm319127,Vir Das: Abroad Understanding,MOVIE,2017,65,comedy,"IN, US",6.9,1710.0,2.464,6.9
ts83663,A Taiwanese Tale of Two Cities,SHOW,2018,69,drama,TW,6.1,159.0,1.4,8.0
tm416458,The Insomnia Club,MOVIE,2018,84,"comedy, drama",MX,6.2,501.0,2.128,6.3
tm409376,Pickpockets,MOVIE,2018,100,"crime, drama, thriller",CO,5.4,1192.0,9.362,5.1
ts81857,Club de Cuervos Presents: The Ballad of Hugo Sánchez,SHOW,2018,33,"comedy, drama",MX,6.5,824.0,5.086,7.8
tm430660,Munafik 2,MOVIE,2018,104,horror,MY,5.5,1685.0,3.906,5.7
tm421161,W. Kamau Bell: Private School Negro,MOVIE,2018,65,comedy,US,6.4,789.0,1.353,6.3
tm347060,Poster Boys,MOVIE,2017,128,comedy,IN,5.4,1553.0,3.588,5.4
tm478147,The Lost Café,MOVIE,2018,76,"drama, comedy","NG, NO",7.0,28.0,1.4,5.0
ts82564,Jimmy: The True Story of a True Idiot,SHOW,2018,46,"drama, comedy",JP,6.8,78.0,1.342,5.0
tm430059,The Hows of Us,MOVIE,2018,117,"drama, romance, comedy",PH,6.7,2708.0,3.409,6.7
tm434179,Two Catalonias,MOVIE,2018,116,"documentation, history, european",ES,6.4,677.0,5.288,6.6
tm445258,Marriage Palace,MOVIE,2018,102,comedy,XX,6.2,184.0,0.84,7.0
ts81632,A House of Blocks,SHOW,2017,85,"drama, horror",TW,2.3,137.0,1.772,8.3
tm346334,Out of Thin Air,MOVIE,2017,85,"crime, documentation","IS, GB",6.3,2304.0,3.187,6.1
ts113031,Droppin' Cash: Los Angeles,SHOW,2018,23,reality,,3.4,117.0,1.274,5.5
tm294696,Bygones Be Bygones,MOVIE,2017,103,comedy,TR,6.2,4054.0,1.827,5.4
tm332500,Finally Found Someone,MOVIE,2017,118,"comedy, romance",PH,5.7,233.0,4.359,6.2
tm325610,Chris D'Elia: Man on Fire,MOVIE,2017,65,"comedy, documentation",US,6.5,1729.0,3.004,6.2
ts83025,Baby Ballroom,SHOW,2017,45,documentation,,7.7,206.0,1.28,8.0
tm351505,The Reservoir Game,MOVIE,2017,100,documentation,KR,6.0,35.0,1.569,8.8
tm423315,Pacíficum,MOVIE,2017,74,documentation,PE,6.5,128.0,1.119,5.5
tm423593,Aruna & Her Palate,MOVIE,2018,106,"drama, romance",ID,7.2,770.0,2.302,6.6
tm434126,Rafinha Bastos: Ultimatum,MOVIE,2018,62,comedy,BR,6.5,219.0,2.044,6.8
ts87591,Justice: Qalb Al Adala,SHOW,2017,42,"drama, crime",US,5.4,160.0,0.6,7.2
tm332572,Meghnadbodh Rohoshyo,MOVIE,2017,122,thriller,IN,6.3,510.0,1.923,5.4
tm411508,Mahi NRI,MOVIE,2017,132,"drama, comedy",IN,6.0,84.0,1.21,2.0
tm439678,Solo el amor,MOVIE,2018,93,"drama, romance, music, comedy",AR,4.8,71.0,5.549,5.3
tm311193,Seeking a Man,MOVIE,2017,100,"romance, comedy, drama",EG,6.3,631.0,1.676,6.4
tm430426,El Diesel,MOVIE,2018,105,"crime, thriller, action",EG,4.5,455.0,2.001,6.1
tm418894,Franco Escamilla: Por La Anécdota,MOVIE,2018,66,comedy,MX,6.9,320.0,14.563,9.0
ts58061,Memories of Love,SHOW,2018,44,"drama, romance",CN,5.7,17.0,5.027,2.7
ts75320,A Boy Named Flora A,SHOW,2017,89,"drama, comedy",TW,7.9,323.0,1.699,7.0
tm446104,Fantastica,MOVIE,2018,114,"comedy, fantasy",PH,3.6,212.0,1.882,6.1
tm352951,Smaller and Smaller Circles,MOVIE,2017,111,"crime, thriller",PH,6.7,239.0,1.444,6.2
tm354136,"El Especial de Alex Fernández, el Especial",MOVIE,2017,52,comedy,MX,6.7,74.0,0.954,6.7
tm447514,Vir Das: Losing It,MOVIE,2018,67,comedy,US,7.0,1254.0,2.349,7.6
tm374395,Vanjagar Ulagam,MOVIE,2018,161,"thriller, action, crime, drama",IN,6.1,258.0,1.4,4.8
tm376844,Penalty Kick,MOVIE,2018,89,comedy,"MX, CO",3.7,283.0,5.405,5.3
tm426238,Pulang,MOVIE,2018,120,"romance, drama, action",MY,6.7,594.0,2.151,5.9
tm346390,Brad Paisley's Comedy Rodeo,MOVIE,2017,63,comedy,US,5.7,155.0,1.4,6.5
ts104093,Dance & Sing With True,SHOW,2018,2,"family, animation",CA,6.4,6.0,0.84,10.0
ts82887,The Could've-Gone-All-the-Way Committee,SHOW,2018,24,"comedy, drama",JP,6.8,104.0,1.875,6.5
tm369315,Garbage,MOVIE,2018,105,"thriller, drama",IN,3.7,1016.0,1.112,4.2
tm320756,Tracy Morgan: Staying Alive,MOVIE,2017,60,comedy,XX,6.3,1206.0,2.077,6.4
ts83407,Follow This,SHOW,2018,18,documentation,US,4.9,711.0,0.902,6.0
tm345225,Gurgaon,MOVIE,2017,107,"crime, thriller",IN,6.5,2216.0,2.95,5.0
tm408257,Todo lo que sería Lucas Lauriente,MOVIE,2018,74,comedy,"AR, US",6.7,110.0,0.739,7.5
tm371188,#FriendButMarried,MOVIE,2018,102,"romance, comedy, drama",ID,6.8,714.0,1.257,6.7
tm429174,Gun City,MOVIE,2018,127,"thriller, action, crime, history, european","ES, FR",6.3,3895.0,6.61,6.4
tm362047,Todd Barry: Spicy Honey,MOVIE,2017,60,comedy,US,6.8,855.0,2.682,7.3
tm351171,My Travel Buddy,MOVIE,2017,115,comedy,TR,6.1,6747.0,6.46,5.7
tm434776,Mo Amer: The Vagabond,MOVIE,2018,56,"comedy, documentation",US,7.3,838.0,2.374,5.7
tm444576,Puppy Star Christmas,MOVIE,2018,90,"family, comedy",US,3.6,249.0,4.446,5.7
tm814861,Noblemen,MOVIE,2018,108,drama,IN,5.6,300.0,1.706,6.0
tm363181,Ladies First,MOVIE,2017,39,"documentation, comedy, romance",IN,3.9,25.0,5.889,7.5
tm466084,Voulez-vous rire avec moi ce soir?,MOVIE,2018,93,"documentation, european",FR,6.8,43.0,0.973,9.3
tm413082,Recovery Boys,MOVIE,2018,90,documentation,US,6.7,720.0,5.645,6.6
tm449860,King of Boys,MOVIE,2018,169,"drama, crime",NG,5.8,423.0,4.754,6.6
tm431169,Late Life: The Chien-Ming Wang Story,MOVIE,2018,97,"documentation, sport","TW, US",7.1,474.0,2.624,6.3
tm476959,What Did I Mess,MOVIE,2018,100,"comedy, romance",LB,7.1,701.0,0.749,6.0
tm458074,"Edmilson Filho: Notas, Comedy about Relationships",MOVIE,2018,79,comedy,BR,4.9,22.0,1.157,5.0
tm353791,Seven Sundays,MOVIE,2017,128,"drama, comedy",PH,7.6,467.0,3.214,8.6
tm246330,Pandigai,MOVIE,2017,150,"romance, action, thriller",IN,6.3,285.0,1.211,6.5
tm426994,Brij Mohan Amar Rahe!,MOVIE,2018,100,"comedy, drama, crime",IN,6.9,3783.0,1.703,5.3
tm364769,Pahuna: The Little Visitors,MOVIE,2017,138,drama,"NP, IN",7.5,403.0,2.346,8.1
tm442354,Adhugo,MOVIE,2018,110,drama,IN,5.9,68.0,0.925,7.0
tm423802,Luciano Mellera: Infantiloide,MOVIE,2018,66,"comedy, drama, crime",AR,7.5,1517.0,2.501,7.4
tm426367,Coco y Raulito: Carrusel de ternura,MOVIE,2018,56,comedy,MX,6.6,40.0,0.976,7.0
tm312738,Jindua,MOVIE,2017,140,"romance, family",IN,6.3,283.0,1.094,9.3
tm358746,A Witches' Ball,MOVIE,2017,90,"fantasy, comedy, family",CA,5.1,386.0,5.151,6.7
tm416341,HiGH&LOW The Movie 3: Final Mission,MOVIE,2017,118,"drama, action",JP,7.1,656.0,5.265,6.4
tm368448,Eve's Apple,MOVIE,2017,90,"documentation, european",ES,5.8,87.0,1.65,6.5
tm420311,Ana e Vitória,MOVIE,2018,115,"romance, comedy, music",BR,6.4,610.0,6.488,7.2
tm316658,Frat Star,MOVIE,2017,85,"drama, comedy",US,3.6,677.0,4.049,4.9
tm325650,King of Peking,MOVIE,2017,88,"drama, comedy","AU, US, CN",6.4,368.0,1.549,6.2
tm424162,Secrets in the Hot Spring,MOVIE,2018,109,"horror, comedy",TW,6.0,774.0,4.289,6.6
tm368350,Jonaki,MOVIE,2018,96,"fantasy, drama, european","FR, IN, SG",6.8,255.0,0.905,6.2
tm438105,Into the Wind,MOVIE,2018,76,"drama, european",CZ,4.1,49.0,1.278,4.5
tm373864,Agustín Aristarán: Soy Rada,MOVIE,2018,60,comedy,AR,6.2,126.0,0.745,5.5
tm323300,Joshua: Teenager vs. Superpower,MOVIE,2017,78,documentation,US,7.3,1554.0,3.08,7.2
tm327619,Aditi Mittal: Things They Wouldn't Let Me Say,MOVIE,2017,62,comedy,IN,4.3,333.0,1.858,4.6
tm407881,Fary Is the New Black,MOVIE,2018,74,"comedy, european",FR,5.8,136.0,3.585,6.844
tm435333,DTC –Yukemuri Junjo Hen– from HiGH&LOW,MOVIE,2018,102,"comedy, drama",JP,7.0,63.0,1.833,1.0
tm367105,Alejandro Riaño: Especial de stand up,MOVIE,2018,60,comedy,CO,4.9,69.0,1.47,5.0
tm307698,My Ex & Whys,MOVIE,2017,120,"romance, drama",PH,6.0,573.0,2.605,6.3
tm373134,Night of Knots,MOVIE,2018,100,comedy,TR,5.4,1300.0,1.4,3.6
tm446558,Hedefim Sensin,MOVIE,2018,105,comedy,TR,6.2,4459.0,2.292,5.6
tm336227,Catching Feelings,MOVIE,2017,115,"romance, comedy, drama",ZA,5.8,552.0,2.703,4.4
tm242887,Sei,MOVIE,2018,128,"drama, romance, thriller, action, crime",IN,4.2,67.0,1.09,4.3
tm413266,Pup Star: World Tour,MOVIE,2018,87,"music, comedy, family","JP, US, CA",3.8,208.0,4.533,5.7
tm1063790,A Man for The Weekend,MOVIE,2017,94,"romance, comedy",CM,4.5,13.0,1.036,2.0
tm438423,For the Broken Hearted,MOVIE,2018,92,drama,PH,6.7,95.0,1.189,2.0
tm447328,ReMastered: Who Killed Jam Master Jay?,MOVIE,2018,58,"music, documentation",US,6.5,786.0,1.705,6.5
tm376421,HiGH&LOW The Movie 2: End of Sky,MOVIE,2017,124,action,JP,7.1,396.0,3.198,7.7
tm328041,Doob,MOVIE,2017,102,drama,"BD, IN",6.1,1898.0,2.191,5.7
tm445852,Three Words to Forever,MOVIE,2018,106,"drama, family, comedy, romance",XX,6.8,110.0,2.04,10.0
tm438005,First Love,MOVIE,2018,122,"drama, romance",PH,5.9,150.0,1.743,5.9
tm436704,Super Monsters Save Halloween,MOVIE,2018,24,"animation, family",US,5.4,27.0,2.752,7.3
tm348191,Love You to the Stars and Back,MOVIE,2017,111,"drama, romance, comedy",PH,7.4,542.0,3.14,8.1
tm469399,Music Teacher,MOVIE,2018,101,"romance, drama, music",IN,6.2,693.0,1.149,6.0
tm305227,Daniel Sosa: Sosafado,MOVIE,2017,77,comedy,MX,5.4,102.0,0.724,6.3
tm350116,B. A. Pass 2,MOVIE,2017,136,drama,IN,2.2,483.0,3.448,7.0
tm361161,DreamWorks Home: For the Holidays,MOVIE,2017,45,"scifi, fantasy, animation, comedy, family",GB,4.8,149.0,5.629,5.2
tm349418,The Royal Hibiscus Hotel,MOVIE,2018,90,"comedy, romance",NG,5.4,290.0,2.636,4.4
tm450512,Pinky Memsaab,MOVIE,2018,124,"drama, family",PK,6.3,527.0,0.632,9.2
tm415245,Crossroads: One Two Jaga,MOVIE,2018,80,"crime, drama",MY,6.5,640.0,0.937,6.3
tm345960,Alan Saldaña: mi vida de pobre,MOVIE,2017,53,comedy,MX,6.3,71.0,0.961,6.5
tm417488,Mama's Boy,MOVIE,2018,104,comedy,EG,6.1,1020.0,2.255,6.1
tm370781,Natalia Valdebenito: El especial,MOVIE,2018,76,comedy,CL,5.0,84.0,1.031,7.3
tm362878,Dilan 1990,MOVIE,2018,109,"drama, romance",ID,7.0,3332.0,4.878,7.5
tm358370,Love and Shukla,MOVIE,2017,117,"romance, comedy, drama",IN,7.3,960.0,1.695,8.2
tm369453,Mau Nieto: viviendo sobrio… desde el bar,MOVIE,2018,57,comedy,MX,6.7,81.0,1.4,6.2
tm815509,Mrs. Miracle Animals: An Squirrel's Princess Bride,MOVIE,2017,28,"comedy, fantasy, animation, family",,4.7,98.0,1.005,2.0
tm358188,Alexis de Anda: Mea Culpa,MOVIE,2017,54,comedy,MX,4.9,101.0,0.728,4.3
tm442805,My Travel Buddy 2,MOVIE,2018,111,"family, comedy",TR,5.8,3256.0,3.506,6.0
tm307383,Ghost Hunting,MOVIE,2017,94,"documentation, european","FR, PS, CH, QA",7.1,222.0,1.897,6.3
tm414746,Carlos Ballarta: furia ñera,MOVIE,2018,62,comedy,MX,7.2,213.0,4.29,7.2
tm324753,Marco Luque - We are together,MOVIE,2017,73,comedy,BR,4.3,77.0,2.509,5.2
tm314138,Felipe Neto: My Life Makes No Sense,MOVIE,2017,90,"comedy, documentation",BR,4.4,247.0,1.533,6.6
tm244473,Blessed Benefit,MOVIE,2017,83,"drama, comedy, european","NL, JO, DE",6.6,671.0,2.286,6.3
tm478654,Salam - The First ****** Nobel Laureate,MOVIE,2018,75,documentation,US,7.8,418.0,1.672,7.3
ts80859,Here to Heart,SHOW,2018,45,"drama, romance",CN,7.5,225.0,3.082,8.2
tm460198,Catch.er,MOVIE,2017,81,"crime, drama",NG,4.5,30.0,1.4,6.0
tm369210,Ricardo Quevedo: Hay gente así,MOVIE,2018,58,comedy,CO,6.3,105.0,1.258,7.0
tm404569,Shubh Aarambh,MOVIE,2017,126,"comedy, drama, family",IN,6.7,124.0,1.676,6.0
tm367613,Mr. Chandramouli,MOVIE,2018,122,"romance, comedy, sport",IN,5.1,236.0,1.062,4.7
tm350945,Posesif,MOVIE,2017,102,"drama, comedy, romance",ID,7.4,920.0,4.901,7.8
tm438250,"I, Potro",MOVIE,2018,50,"comedy, sport","MX, AR",6.2,498.0,4.494,5.9
tm369456,Fakkah Fuzz: Almost Banned,MOVIE,2018,60,comedy,XX,4.2,57.0,1.806,4.5
tm368284,Arango y Sanint: Ríase el show,MOVIE,2018,62,comedy,CO,4.0,42.0,1.218,4.0
tm376709,Jani Dueñas: Grandes fracasos de ayer y hoy,MOVIE,2018,77,comedy,"US, CL, MX",4.8,71.0,1.061,6.0
tm316923,Kartini: Princess of Java,MOVIE,2017,118,"drama, family, history, european",ID,7.6,511.0,2.116,8.1
tm375836,Adel Karam: Live from Beirut,MOVIE,2018,59,comedy,LB,5.3,150.0,0.84,7.0
tm450769,Nathicharami,MOVIE,2018,116,drama,IN,7.1,320.0,1.623,7.2
tm452767,Next Enti?,MOVIE,2018,157,"comedy, drama, romance",XX,4.5,163.0,1.344,3.8
tm430666,Hantu Kak Limah,MOVIE,2018,111,"horror, comedy",MY,5.6,678.0,2.125,6.9
tm369079,Todd Glass: Act Happy,MOVIE,2018,62,comedy,US,5.1,368.0,2.254,5.7
tm416134,Fernando Sanjiao: Hombre,MOVIE,2018,63,comedy,AR,6.3,57.0,1.219,6.5
tm404828,Yoo Byung Jae: Too Much Information,MOVIE,2018,63,comedy,KR,5.3,53.0,0.6,6.3
tm321035,Mawlana,MOVIE,2017,130,"thriller, drama",EG,6.9,864.0,1.577,6.4
tm441915,Elf Pets: Santa's St. Bernards Save Christmas,MOVIE,2018,26,"animation, family, comedy, fantasy",US,5.3,95.0,1.648,2.0
tm361633,Potato Potahto,MOVIE,2017,104,comedy,GH,4.1,212.0,1.829,2.8
ts229123,Little Singham,SHOW,2018,12,"animation, action",IN,3.5,99.0,0.6,4.0
tm368006,Harith Iskander: I Told You So,MOVIE,2018,61,comedy,US,4.6,173.0,2.411,5.5
tm430459,La Leyenda del Diamante,MOVIE,2018,87,"action, fantasy, horror, western, family, scifi",MX,3.3,51.0,12.871,5.25
tm440324,Santo cachón,MOVIE,2018,87,comedy,CO,4.7,56.0,2.665,6.0
ts78444,Luna Petunia Return to Amazia,SHOW,2018,24,animation,US,4.8,47.0,2.75,6.0
tm411528,Enissa Amani: Ehrenwort,MOVIE,2018,65,"comedy, european",US,5.5,194.0,1.143,5.6
ts84555,The Unknown Hitman: The Story of El Cholo Adrián,SHOW,2017,50,"action, crime",MX,6.6,145.0,4.376,10.0
tm153164,Puriyaatha Puthir,MOVIE,2017,140,thriller,IN,6.5,1049.0,1.612,7.1
tm320949,Simplemente Manu NNa,MOVIE,2017,71,comedy,MX,5.4,51.0,1.4,3.8
tm428877,Babamın Ceketi,MOVIE,2018,100,comedy,TR,4.9,862.0,2.017,5.1
tm314677,Silence Is Welcome,MOVIE,2017,94,drama,MX,5.1,106.0,2.331,4.6
ts54112,Life Plan A and B,SHOW,2017,80,drama,TW,7.8,116.0,1.332,7.0
tm306680,Grillo vs Grillo,MOVIE,2017,95,"comedy, european",XX,5.3,130.0,1.123,6.0
tm430748,Neevevaro,MOVIE,2018,130,"thriller, action, drama, romance",IN,6.9,809.0,1.677,6.5
tm369452,Sebastián Marcelo Wainraich,MOVIE,2018,49,comedy,AR,6.4,106.0,1.03,6.5
ts80445,The Honeymoon Stand Up Special,SHOW,2018,32,comedy,,6.8,519.0,1.251,6.0
tm465864,Hajwala 2: Mysterious Mission,MOVIE,2018,115,"action, comedy",AE,3.9,93.0,1.533,4.0
